56-10;Lj/Markova Garsonjera/Spalni Del;DAN-INT.;1 Mark;Matej Zemljič;ni STATISTOV
56-11;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
56-12;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Vesna Pernarčič;KEMP STANDARD (7)
56-13;Lj/Pasaža/Lokal;DAN-INT.;14 Hrvoje,23 Borut,303 STATISTI PASAŽA A 3x 14.4.,304 STATIST LOKAL B 1x 14.4.;Alen Šalinović,Miha Rodman;STATISTI PASAŽA A 3x 14.4.,STATIST LOKAL B 1x 14.4.
56-14;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;2OFF Lara Off;Gaja Filač;ni STATISTOV
56-15;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;2 Lara,3 Edvard;Gaja Filač,Aleš Valič;ni STATISTOV
56-16;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
56-17;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
56-18;Kemp/Recepcija;DAN-INT.;7 Frenk,4 Dino;Gaber Trseglav,Matino Antunović;ni STATISTOV
56-19;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard;Aleš Valič;ni STATISTOV
56-20;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;12 Jana,11 David,13 Nada;Tanja Potočnik,Blaž Valič,Aleksandra Balmazović;ni STATISTOV
56-21;Kemp/Pred recepcijo;DAN-EXT.;14 Hrvoje,7 Frenk,18 Nina,4 Dino;Alen Šalinović,Gaber Trseglav,Melani Mekicar,Matino Antunović;ni STATISTOV
56-22;Lj/Pasaža/Lokal;DAN-INT.;23 Borut,305 STATISTI PASAŽA C 3x 14.4.;Miha Rodman;STATISTI PASAŽA C 3x 14.4.
56-23;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark,21 Mia;Gaja Filač,Matej Zemljič,Zala Djurić;ni STATISTOV
56-24;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard;Aleš Valič;ni STATISTOV
56-25;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,250 Operativec;Valter Dragan,Damjan M. Trbovc;ni STATISTOV
57-01;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark,21 Mia;Gaja Filač,Matej Zemljič,Zala Djurić;ni STATISTOV
57-02;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
57-03;Kemp/Recepcija;DAN-INT.;18 Nina,4 Dino;Melani Mekicar,Matino Antunović;ni STATISTOV
57-04;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,5 Saška,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Mila Peršin,Vesna Pernarčič;KEMP STANDARD (7)
57-05;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
57-06;Lj/Lokacija/Operativčev Avto;DAN-EXT;250 Operativec;Damjan M. Trbovc;ni STATISTOV
57-07;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark;Matej Zemljič;ni STATISTOV
57-08;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
57-09;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb;Valter Dragan;ni STATISTOV
57-10;Lj/Bistro Lotus/Šank;DAN-INT.;258 Sanja,202 Natakar,209 STATISTI LOTUS A 6x 9.4.,367 Natakar;Nina Rakovec,Dario Nožić Serini Dacho;Natakar,STATISTI LOTUS A 6x 9.4.
57-11;Kemp/Parcela Med Borovci;DAN-EXT.;18 Nina,4 Dino,5 Saška,206 KEMP STANDARD (7);Melani Mekicar,Matino Antunović,Mila Peršin;KEMP STANDARD (7)
57-12;Lj/Nadino Stanovanje/Spalnica;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
57-13;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
57-14;Kemp/Ex Renatova Parcela/Prikolica;DAN-INT./EXT.;4 Dino,5 Saška,206 KEMP STANDARD (7),1000 Voziček;Matino Antunović,Mila Peršin;KEMP STANDARD (7)
57-15;Lj/Nadino Stanovanje/Spalnica;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
57-16;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,21 Mia;Matej Zemljič,Zala Djurić;ni STATISTOV
57-17;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
57-18;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
57-19;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Vesna Pernarčič;KEMP STANDARD (7)
57-20;Kemp/Restavracija;DAN-INT.;7 Frenk,18 Nina,4 Dino,6 Meri,254 še gost restavracije (poleg italijansko govoreče gostje),386 Gostja restavracije - italijansko govoreča;Gaber Trseglav,Melani Mekicar,Matino Antunović,Vesna Pernarčič;še gost restavracije (poleg italijansko govoreče gostje)
57-21;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
57-22;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
57-23;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;1 Mark;Matej Zemljič;ni STATISTOV
57-24;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
57-25;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
58-01;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,3 Edvard,10 Julija,398 Reševalec 1,399 Reševalec 2;Matej Zemljič,Aleš Valič,Sabina Kogovšek,Aljoša Milan Šibelja,David Logar;ni STATISTOV
58-02;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
58-03;Kemp/Restavracija;DAN-INT.;7 Frenk,18 Nina,4 Dino,6 Meri,268 2 gosta restavracije (iz 57-20);Gaber Trseglav,Melani Mekicar,Matino Antunović,Vesna Pernarčič;2 gosta restavracije (iz 57-20)
58-04;Lj/Oddelek Intenzivne Nege/Čakalnica;DAN-INT.;1 Mark,10 Julija,374 Zdravnik intenzivne,275 statisti čakalnica 3,276 medicinska sestra 2,277 zdravnik 1;Matej Zemljič,Sabina Kogovšek,Matija Vastl;statisti čakalnica 3,medicinska sestra 2,zdravnik 1
58-05;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
58-06;Kemp/Restavracija;DAN-INT.;7 Frenk,18 Nina,4 Dino,6 Meri;Gaber Trseglav,Melani Mekicar,Matino Antunović,Vesna Pernarčič;ni STATISTOV
58-07;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;12 Jana,13 Nada,257 Dr. Mirt;Tanja Potočnik,Aleksandra Balmazović,Žiga Udir;ni STATISTOV
58-08;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,23 Borut,305 STATISTI PASAŽA C 3x 14.4.,306 STATISTI LOKAL D 4x 14.4.;Gaja Filač,Miha Rodman;STATISTI PASAŽA C 3x 14.4.,STATISTI LOKAL D 4x 14.4.
58-09;Lj/Oddelek Intenzivne Nege/Čakalnica;DAN-INT;1 Mark,10 Julija,275 statisti čakalnica 3,276 medicinska sestra 2;Matej Zemljič,Sabina Kogovšek;statisti čakalnica 3,medicinska sestra 2
58-10;Lj/Dolenčevo Stanovanje/Jedilnica;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
58-11;Kemp/Restavracija;DAN-INT.;7 Frenk,18 Nina,4 Dino,6 Meri,256 2 gosta - par;Gaber Trseglav,Melani Mekicar,Matino Antunović,Vesna Pernarčič;2 gosta - par
58-12;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,375 Stranka lokala 4,305 STATISTI PASAŽA C 3x 14.4.,306 STATISTI LOKAL D 4x 14.4.;Gaja Filač,Tadej Prinčič;STATISTI PASAŽA C 3x 14.4.,STATISTI LOKAL D 4x 14.4.
58-13;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
58-14;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;12 Jana,11 David,13 Nada,257 Dr. Mirt;Tanja Potočnik,Blaž Valič,Aleksandra Balmazović,Žiga Udir;ni STATISTOV
58-15;Kemp/Ex Renatova Parcela/Pred Prikolico;DAN-EXT.;5 Saška,6 Meri,206 KEMP STANDARD (7),1000 Voziček;Mila Peršin,Vesna Pernarčič;KEMP STANDARD (7)
58-16;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
58-17;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
58-18;Kemp/Potapljaški Klub/Skladišče opreme;DAN-INT./EXT.;4 Dino,5 Saška,206 KEMP STANDARD (7),1000 Voziček;Matino Antunović,Mila Peršin;KEMP STANDARD (7)
58-19;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
58-20;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;258 Sanja,252OFF Erika Off;Nina Rakovec,Bernarda Oman;ni STATISTOV
58-21;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja,373OFF Novinarka Off;Bernarda Oman,Nina Rakovec;ni STATISTOV
58-22;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
58-23;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,250 Operativec;Valter Dragan,Damjan M. Trbovc;ni STATISTOV
58-24;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,12 Jana,257 Dr. Mirt;Gaja Filač,Tanja Potočnik,Žiga Udir;ni STATISTOV
58-25;Kemp/Edvardova parcela/Pred prikolico;DAN-EXT.;11 David,13 Nada,206 KEMP STANDARD (7);Blaž Valič,Aleksandra Balmazović;KEMP STANDARD (7)
58-26;Lj/Oddelek Intenzivne Nege/Čakalnica;DAN-INT;19 Bb,376 Medicinska sestra intenzivna;Valter Dragan,Sandra Požes;ni STATISTOV
59-01;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;2 Lara,12 Jana,257 Dr. Mirt;Gaja Filač,Tanja Potočnik,Žiga Udir;ni STATISTOV
59-02;Kemp/Naravna plaža;DAN-EXT.;11 David,13 Nada,207 NI STATISTOV;Blaž Valič,Aleksandra Balmazović;NI STATISTOV
59-03;Lj/Oddelek Intenzivne Nege/Čakalnica;DAN-INT.;1 Mark,10 Julija,19 Bb,376 Medicinska sestra intenzivna,275 statisti čakalnica 3;Matej Zemljič,Sabina Kogovšek,Valter Dragan,Sandra Požes;statisti čakalnica 3
59-04;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;2 Lara,12 Jana,257 Dr. Mirt;Gaja Filač,Tanja Potočnik,Žiga Udir;ni STATISTOV
59-05;Kemp/Bar Na Plaži;DAN-EXT.;7 Frenk,18 Nina,4 Dino,206 KEMP STANDARD (7);Gaber Trseglav,Melani Mekicar,Matino Antunović;KEMP STANDARD (7)
59-06;Lj/Oddelek Intenzivne Nege/Čakalnica;DAN-INT;1 Mark,10 Julija,19 Bb;Matej Zemljič,Sabina Kogovšek,Valter Dragan;ni STATISTOV
59-07;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
59-08;Kemp/Restavracija;DAN-INT.;14 Hrvoje,11 David,13 Nada;Alen Šalinović,Blaž Valič,Aleksandra Balmazović;ni STATISTOV
59-09;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,3 Edvard,10 Julija,374 Zdravnik intenzivne;Matej Zemljič,Aleš Valič,Sabina Kogovšek,Matija Vastl;ni STATISTOV
59-10;Kemp/Ex Renatova Parcela/Pred Prikolico;DAN-EXT.;4 Dino,5 Saška,206 KEMP STANDARD (7),1000 Voziček;Matino Antunović,Mila Peršin;KEMP STANDARD (7)
59-11;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;2 Lara,12 Jana,257 Dr. Mirt;Gaja Filač,Tanja Potočnik,Žiga Udir;ni STATISTOV
59-12;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;10 Julija,258 Sanja,377 Kriminalist;Sabina Kogovšek,Nina Rakovec,Boštjan Tadel;ni STATISTOV
59-13;Kemp/Sanitarije/Pomivalnica;DAN-EXT.;7 Frenk,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Vesna Pernarčič;KEMP STANDARD (7)
59-14;Kemp/Recepcija;DAN-INT.;14 Hrvoje,6 Meri;Alen Šalinović,Vesna Pernarčič;ni STATISTOV
59-15;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,3 Edvard,10 Julija,258 Sanja;Matej Zemljič,Aleš Valič,Sabina Kogovšek,Nina Rakovec;ni STATISTOV
59-16;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,12 Jana;Gaja Filač,Tanja Potočnik;ni STATISTOV
59-17;Lj/Edvardovo Stanovanje/Dnevna Soba;DAN-INT.;1 Mark;Matej Zemljič;ni STATISTOV
59-18;Lj/Bistro Lotus;DAN-INT.;251 Roman,19 Bb,298 LOTUS A 6x 6.4.;Uroš Smolej,Valter Dragan;LOTUS A 6x 6.4.
59-19;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;10 Julija,11 David,13 Nada;Sabina Kogovšek,Blaž Valič,Aleksandra Balmazović;ni STATISTOV
59-20;Kemp/Potapljaški Klub/Skladišče opreme;DAN-INT./EXT.;14 Hrvoje,4 Dino,206 KEMP STANDARD (7),378 Tečajnik 1,379 Tečajnik 2;Alen Šalinović,Matino Antunović;KEMP STANDARD (7)
59-21;Kemp/Bar Na Plaži;DAN-EXT.;18 Nina,4 Dino;Melani Mekicar,Matino Antunović;ni STATISTOV
59-22;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;1 Mark,10 Julija,11 David,13 Nada;Matej Zemljič,Sabina Kogovšek,Blaž Valič,Aleksandra Balmazović;ni STATISTOV
59-23;Lj/Bistro Lotus;DAN-INT.;251 Roman,19 Bb,54 Vlado,298 LOTUS A 6x 6.4.;Uroš Smolej,Valter Dragan,Jaša Jamnik;LOTUS A 6x 6.4.
59-24;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;2 Lara,12 Jana,11 David,13 Nada;Gaja Filač,Tanja Potočnik,Blaž Valič,Aleksandra Balmazović;ni STATISTOV
59-25;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
59-26;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
60-01;Lj/Nadino Stanovanje/Dnevni Del;NOČ-INT.;2 Lara,12 Jana;Gaja Filač,Tanja Potočnik;ni STATISTOV
60-02;Lj/Julijino Stanovanje/Dnevna Soba;NOČ-INT.;1 Mark,3 Edvard,10 Julija;Matej Zemljič,Aleš Valič,Sabina Kogovšek;ni STATISTOV
60-03;Lj/Dolenčevo Stanovanje/Kabinet;NOČ-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
60-04;Lj/Nadino Stanovanje/Dnevni Del;NOČ-INT.;2 Lara,12 Jana;Gaja Filač,Tanja Potočnik;ni STATISTOV
60-05;Lj/Julijino Stanovanje/Dnevna Soba;NOČ-INT.;1 Mark,3 Edvard,10 Julija,374 Zdravnik intenzivne;Matej Zemljič,Aleš Valič,Sabina Kogovšek,Matija Vastl;ni STATISTOV
60-06;Lj/Dolenčevo Stanovanje/Kabinet;NOČ-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
60-07;Lj/Julijino Stanovanje/Dnevna Soba;NOČ-INT.;1 Mark,3 Edvard,10 Julija,374 Zdravnik intenzivne;Matej Zemljič,Aleš Valič,Sabina Kogovšek,Matija Vastl;ni STATISTOV
60-08;Lj/Kozmetični Salon;DAN-INT.;5 Saška,1000 Voziček,381 Stranka kozmetičnega salona 5,258 Stranka 2,380 Pia,295 LOKAL A 3x 5.4.;Mila Peršin,Martina Slabnik,Špela Škofič;Stranka 2,LOKAL A 3x 5.4.
60-09;Kemp/Pred Sanitarijami;DAN-EXT.;7 Frenk,4 Dino;Gaber Trseglav,Matino Antunović;ni STATISTOV
60-10;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
60-11;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
60-12;Lj/Bb-Jeva Pisarna;DAN-INT.;251 Roman,19 Bb;Uroš Smolej,Valter Dragan;ni STATISTOV
60-13;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,5 Saška,260 stranka lokala (nasmeh),290 STATISTI LOKAL A 4x 25.3.;Gaja Filač,Mila Peršin;stranka lokala (nasmeh),STATISTI LOKAL A 4x 25.3.
60-14;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Vesna Pernarčič;KEMP STANDARD (7)
60-15;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,5 Saška,290 STATISTI LOKAL A 4x 25.3.;Gaja Filač,Mila Peršin;STATISTI LOKAL A 4x 25.3.
60-16;Lj/Bb-Jeva Pisarna;DAN-INT.;251 Roman,19 Bb;Uroš Smolej,Valter Dragan;ni STATISTOV
60-17;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Vesna Pernarčič;KEMP STANDARD (7)
60-18;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,5 Saška,290 STATISTI LOKAL A 4x 25.3.;Gaja Filač,Mila Peršin;STATISTI LOKAL A 4x 25.3.
60-19;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,19 Bb,20 Petra;Sabina Kogovšek,Valter Dragan,Maja Zupan;ni STATISTOV
60-20;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
60-21;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
60-22;Lj/Kozmetični Salon;DAN-INT.;5 Saška,1000 Voziček,380 Pia,6V Meri Videoklic,7V Frenk Videoklic,409 Stranka kozmetičnega salona 8,295 LOKAL A 3x 5.4.;Mila Peršin,Špela Škofič,Vesna Pernarčič,Gaber Trseglav,Verica Lendero;LOKAL A 3x 5.4.
60-22A;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT;7 Frenk,6 Meri;Gaber Trseglav,Vesna Pernarčič;ni STATISTOV
60-23;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
60-24;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,19 Bb,20 Petra;Sabina Kogovšek,Valter Dragan,Maja Zupan;ni STATISTOV
60-25;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;2 Lara,1 Mark,3 Edvard;Gaja Filač,Matej Zemljič,Aleš Valič;ni STATISTOV
61-01;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,19 Bb,20 Petra;Sabina Kogovšek,Valter Dragan,Maja Zupan;ni STATISTOV
61-02;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;2 Lara,1 Mark,3 Edvard;Gaja Filač,Matej Zemljič,Aleš Valič;ni STATISTOV
61-03;Lj/Pasaža/Pred mesnico;DAN-INT.;5 Saška,1000 Voziček,4V Dino Videoklic;Mila Peršin,Matino Antunović;ni STATISTOV
61-03A;Kemp/Bar Na Plaži;DAN-EXT.;4 Dino;Matino Antunović;ni STATISTOV
61-04;Lj/Steinerjeva Klinika/Sprejemnica;DAN-INT.;20 Petra,258 Sanja,266 NOVINARJI 3x 26.3.;Maja Zupan,Nina Rakovec;NOVINARJI 3x 26.3.
61-05;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,19 Bb,258 Sanja;Sabina Kogovšek,Valter Dragan,Nina Rakovec;ni STATISTOV
61-06;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;2 Lara,1 Mark,11 David;Gaja Filač,Matej Zemljič,Blaž Valič;ni STATISTOV
61-07;Kemp/Bar Na Plaži;DAN-EXT.;14 Hrvoje,18 Nina,4 Dino;Alen Šalinović,Melani Mekicar,Matino Antunović;ni STATISTOV
61-08;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,258 Sanja;Sabina Kogovšek,Nina Rakovec;ni STATISTOV
61-09;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,23 Borut,257 Dr. Mirt,305 STATISTI PASAŽA C 3x 14.4.;Gaja Filač,Miha Rodman,Žiga Udir;STATISTI PASAŽA C 3x 14.4.
61-10;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,11 David;Matej Zemljič,Blaž Valič;ni STATISTOV
61-11;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,258 Sanja;Sabina Kogovšek,Nina Rakovec;ni STATISTOV
61-12;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,257 Dr. Mirt,305 STATISTI PASAŽA C 3x 14.4.;Gaja Filač,Žiga Udir;STATISTI PASAŽA C 3x 14.4.
61-13;Kemp/Sanitarije/Pomivalnica;DAN-EXT.;18 Nina,4 Dino,206 KEMP STANDARD (7);Melani Mekicar,Matino Antunović;KEMP STANDARD (7)
61-14;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,258 Sanja;Sabina Kogovšek,Nina Rakovec;ni STATISTOV
61-15;Lj/Bistro Lotus;DAN-INT.;251 Roman,19 Bb,299 STATISTI LOTUS B 6x 9.4.;Uroš Smolej,Valter Dragan;STATISTI LOTUS B 6x 9.4.
61-16;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
61-17;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,257 Dr. Mirt,382 Gost lokala 1,267 Gost lokala 2 (brez teksta),305 STATISTI PASAŽA C 3x 14.4.;Gaja Filač,Žiga Udir;Gost lokala 2 (brez teksta),STATISTI PASAŽA C 3x 14.4.
61-18;Kemp/Potapljaški Klub/Skladišče opreme;DAN-INT./EXT.;4 Dino,383 Inšpektor hrvaško govoreči;Matino Antunović;ni STATISTOV
61-19;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,384 Tip s Pravosodnega Ministrstva;Valter Dragan;ni STATISTOV
61-20;Lj/Dolenčevo Stanovanje/Kuhinja;DAN-INT.;252 Erika;Bernarda Oman;ni STATISTOV
61-21;Kemp/Recepcija;DAN-INT.;14 Hrvoje,4 Dino;Alen Šalinović,Matino Antunović;ni STATISTOV
61-22;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
61-23;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,384 Tip s Pravosodnega Ministrstva;Valter Dragan;ni STATISTOV
61-24;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;10 Julija;Sabina Kogovšek;ni STATISTOV
61-25;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,257 Dr. Mirt;Matej Zemljič,Žiga Udir;ni STATISTOV
61-26;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;252 Erika;Bernarda Oman;ni STATISTOV
62-01;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,257 Dr. Mirt;Matej Zemljič,Žiga Udir;ni STATISTOV
62-02;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;252 Erika;Bernarda Oman;ni STATISTOV
62-03;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
62-04;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
62-05;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,257 Dr. Mirt;Matej Zemljič,Žiga Udir;ni STATISTOV
62-06;Kemp/Bar Na Plaži;DAN-EXT.;18 Nina,4 Dino,206 KEMP STANDARD (7);Melani Mekicar,Matino Antunović;KEMP STANDARD (7)
62-07;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;1 Mark,257 Dr. Mirt;Matej Zemljič,Žiga Udir;ni STATISTOV
62-08;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Vesna Pernarčič;KEMP STANDARD (7)
62-09;Kemp/Bar Na Plaži;DAN-EXT.;18 Nina,4 Dino,206 KEMP STANDARD (7);Melani Mekicar,Matino Antunović;KEMP STANDARD (7)
62-10;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
62-11;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;252 Erika,258 Sanja,377 Kriminalist;Bernarda Oman,Nina Rakovec,Boštjan Tadel;ni STATISTOV
62-12;Kemp/Recepcija;DAN-INT.;4 Dino,6 Meri;Matino Antunović,Vesna Pernarčič;ni STATISTOV
62-13;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
62-14;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
